1,5,12,1
1,5,13,1
1,5,14,1
1,5,15,1
1,5,16,1
1,5,17,0
2,0,0,0
2,0,1,1.03878
2,0,2,1.02261
2,0,3,1.00986
2,0,4,1.01155
2,0,5,1.01598
2,0,6,1.01234
2,0,7,1.00842
2,0,8,1.00868
2,0,9,1.01256
2,0,10,1.01486
2,0,11,1.01628
2,0,12,1.01109
2,0,13,1.01339
2,0,14,1.00802
2,0,15,1.01122
2,0,16,1.01015
2,0,17,0
2,1,0,0
2,1,1,1.0523
2,1,2,1.01796
2,1,3,1.02659
2,1,4,1.0398
2,1,5,1.01025
2,1,6,1.01569
2,1,7,1.01952
2,1,8,1.00559
2,1,9,1.00593
2,1,10,1.00895
2,1,11,1.00536
2,1,12,1.00633
2,1,13,1.01055
2,1,14,1.00939
2,1,15,1.0123
2,1,16,1.0291
2,1,17,0
2,2,0,0
2,2,1,1.04954
2,2,2,1.01713
2,2,3,1.01435
2,2,4,1.01024
2,2,5,1.01465
2,2,6,1.01276
2,2,7,1.01073
2,2,8,1.01199
2,2,9,1.01726
2,2,10,1.03031
2,2,11,1.00646
2,2,12,1.00819
2,2,13,1.00989
2,2,14,1.00577
2,2,15,1.00587
2,2,16,1.00951
2,2,17,0
2,3,0,0
2,3,1,1.07257
2,3,2,1.0365
2,3,3,1.02555
2,3,4,1.02496
2,3,5,1.01633
2,3,6,1.01586
2,3,7,1.01957
2,3,8,1.01265
2,3,9,1.01972
2,3,10,1.04064
2,3,11,1.03111
2,3,12,1.01339
2,3,13,1.01149
2,3,14,1.01495
2,3,15,1.01506
2,3,16,1.02805
2,3,17,0
2,4,0,0
2,4,1,1.03223
2,4,2,1.01334
2,4,3,1.00743
2,4,4,1.01358
2,4,5,1.00645
2,4,6,1.00424
2,4,7,1.00498
2,4,8,1.00792
2,4,9,1.00804
2,4,10,1.00442
2,4,11,1.00453
2,4,12,1.01223
2,4,13,1.00914
2,4,14,1.00571
2,4,15,1.00938
2,4,16,1.01375
2,4,17,0
2,5,0,0
2,5,1,1.02978
2,5,2,1.00814
2,5,3,1.01518
2,5,4,1.01102
2,5,5,1.01751
2,5,6,1.01163
2,5,7,1.00432
2,5,8,1.00336
2,5,9,1.00384
2,5,10,1.01147
2,5,11,1.01617
2,5,12,1.01399
2,5,13,1.00729
2,5,14,1.00288
2,5,15,1.01186
2,5,16,1.05216
2,5,17,0
